,Project ID,Title,Link,Budget,Beneficiary Category,Indicator,Baseline,Target,Notes,Donors,Gender (% female),Category,Comments,Tag,SEH Taxonomy,RISE Taxonomy,Flagship,Indirect Category,Indirect Taxonomy,Output ID,Country Code,Country,Comment,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Comments ,Expected Outputs,Energy Percent,Donors ,Indirect Beneficiaries,Budget (USD),Unnamed: 13,Donor,Indirect Beneficaries,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 10,Gender (% female).1,Category.1,Comments.1,Unnamed: 8,Unnamed: 9,Indirect Beneficiries,Energy Budget,Budget (Nigerian),Indirect Beneficiary,Budget ,b,Unnamed: 11
457,5613.0,FASNETT,PIMS+,2639725.0,Energy (MW added),MW,,7.2,Prodoc pg. 52,,,VF,to the CO: Please estimate MWs.,,Accelerating just energy transition,Energy Efficiency,,,,5613.0-1,FJI,Fiji,,,,,,,,,,,,,GEF,,,,,,,,,,,,,,,,,,,
458,5613.0,FASNETT,PIMS+,2639725.0,GHG Emissions Reduction,"Cumulative GHG (CO2) emission reduction from power generation, tons CO2",0,15000,tons CO2,,,VF,,,Accelerating just energy transition,Energy Efficiency,,,,5613.0-2,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,5613.0,FASNETT,PIMS+,2639725.0,Other,Number of women actively involved in the planing and implementation of energy services provision in the outer islands,0,10,,,,VF,,,Accelerating just energy transition,Energy Efficiency,,,,5613.0-3,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,5613.0,FASNETT,PIMS+,2639725.0,Other Energy Services,"Number of communities that are capable of organizing,  planning, designing, implementing, operating and maintaining RE-based power generation systems",0,4,,,,VF,to the CO: Please estimate number of beneficiaries.,,Accelerating just energy transition,Energy Efficiency,,,,5613.0-4,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,5613.0,FASNETT,PIMS+,2639725.0,Electricity Access,"Number of households, schools, public buildings and commercial eatblishments that are using low carbon technologies (by RE and EE based energy systems)",396 HH,410 HH,,,,VF,"to the CO: Please estimate number of beneficiaries.
",,Accelerating just energy transition,Energy Efficiency,,,,5613.0-5,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,5613.0,FASNETT,PIMS+,2639725.0,Policy or Regulatory Framework,Number of planned RE and EE projects benefitting from the policies and regulations supported by the Energy Act,0,100,,,,VF,,,Accelerating just energy transition,Energy Efficiency,,Incentives and Support,Energy Efficiency,5613.0-6,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,5613.0,FASNETT,PIMS+,2639725.0,Policy or Regulatory Framework,Number of companies adopting the established standards in supplying or producing RE/EE system equipment or component parts,0,2,,,,VF,,,Accelerating just energy transition,Energy Efficiency,,Incentives and Support,Energy Efficiency,5613.0-7,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,5613.0,FASNETT,PIMS+,2639725.0,Small Enterprises,Number of established and operational financing schemes for RE/EE projects,0,2,,,,VF,to the CO: Please estimate number of beneficiaries.,,Accelerating just energy transition,Energy Efficiency,,,,5613.0-8,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,5613.0,FASNETT,PIMS+,2639725.0,Small Enterprises,Number of private sector RE/EE projects financed by commercial banks and/or the private sector,0,2,,,,VF,to the CO: Please estimate number of beneficiaries.,,Accelerating just energy transition,Energy Efficiency,,,,5613.0-9,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,6188.0,SMARTEN,PIMS+,3302968.0,GHG Emissions Reduction,"Cumulative GHG emission reduction from fossil fuel utilization in the electricity sector, tons CO2",0,43858,tons of CO2,,,VF,,,Accelerating just energy transition,Energy Efficiency,,,,6188.0-1,FJI,Fiji,,,,,,,,,,,,,GEF,,,,,,,,,,,,,,,,,,,
467,6188.0,SMARTEN,PIMS+,3302968.0,GHG Emissions Reduction,tCO2,0,27011,ton oil equivalent,,,VF,,,Accelerating just energy transition,Energy Efficiency,,,,6188.0-2,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,6188.0,SMARTEN,PIMS+,3302968.0,Electricity Access,Number of consumers,0,1390,Prodoc pg. 91,,,VF,to the CO: Please estimate MWs.,,Accelerating just energy transition,Energy Efficiency,,,,6188.0-3,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,6188.0,SMARTEN,PIMS+,3302968.0,Other,Number of individuals gainfully employed in new jobs created due to the application of RE and EE technologies in the country,0,24,12 men and 12 women directly employed. 6 men and 6 women indirectly employed,,0.5,VF,,,Accelerating just energy transition,Energy Efficiency,,,,6188.0-4,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,6159.0,POIDIER,PIMS+,5379452.0,Capacity Training,Number of individuals in Kiribati that become gainfully engaged in RE and EE technology-related activities and businesses,0,60, ,,0.5,VF,to the CO: Please estimate number of beneficiaries.,,Accelerating just energy transition,Energy Efficiency,,,,6159.0-1,FJI,Fiji,,,,,,,,,,,,,GEF,,,,,,,,,,,,,,,,,,,
471,6159.0,POIDIER,PIMS+,5379452.0,Electricity Access,number of outer island households with increased level of energy access by at least 50% more kWh/day electricity or improved cooking conditions,0,12274 HH,,,0.2,VF,to the CO: Please estimate number of beneficiaries.,,Accelerating just energy transition,Energy Efficiency,,,,6159.0-2,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,6159.0,POIDIER,PIMS+,5379452.0,Small Enterprises,"Number of local private sector firms that can capably provide technical, engineering, maintenance and billing services for SE and LC technology application",0,8,,,,VF,,,Accelerating just energy transition,Energy Efficiency,,,,6159.0-3,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,6159.0,POIDIER,PIMS+,5379452.0,Policy or Regulatory Framework,Number of adopted and enforced policies and regulations that facilitate increased LC technology applications ,0,13,,,,VF,,,Accelerating just energy transition,Energy Efficiency,,Incentives and Support,Energy Efficiency,6159.0-4,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,6159.0,POIDIER,PIMS+,5379452.0,Policy or Regulatory Framework,Number of government departments and/or companies that develop and implement bilateral agreements with EPU on well coordinated low carbon technology programs/projects for power and non-power applications,0,4,,,,VF,,,Accelerating just energy transition,Energy Efficiency,,Incentives and Support,Energy Efficiency,6159.0-5,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,6159.0,POIDIER,PIMS+,5379452.0,Policy or Regulatory Framework,Number of outer islands that officailly adopt and begin to implement whole island RE and EE plans,0,20,,,,VF,,,Accelerating just energy transition,Energy Efficiency,,Incentives and Support,Energy Efficiency,6159.0-6,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,6159.0,POIDIER,PIMS+,5379452.0,Small Enterprises,Number of financing achemes/mechanisms adopted by financial institutions for supportingclimate resielient and low-carbon development initiatives in the country,0,1,,,,VF,to the CO: Please estimate number of beneficiaries.,,Accelerating just energy transition,Energy Efficiency,,,,6159.0-7,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,6159.0,POIDIER,PIMS+,5379452.0,Small Enterprises,Number of outer island businesses that receive grants made from RE/EE specific financing mechanism for productive use equipment,0,60,,,0.5,VF,,,Accelerating just energy transition,Energy Efficiency,,,,6159.0-8,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,6159.0,POIDIER,PIMS+,5379452.0,Small Enterprises,Number of concessionaire-operated OI RE mini-grids successfully collecting revenues from all users (for at least 85% of the power used),0,15,,,,VF,to the CO: Please estimate number of beneficiaries.,,Accelerating just energy transition,Energy Efficiency,,,,6159.0-9,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,6159.0,POIDIER,PIMS+,5379452.0,Clean Cooking,Number of households that receive cook stoves,0,11000,pg. 143,,,VF,to the CO: Please estimate number of beneficiaries.,,Accelerating just energy transition,Clean Cooking,,,,6159.0-10,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,6159.0,POIDIER,PIMS+,5379452.0,Energy (MW added),MW,0,0.4,kWh,,,VF,,,Accelerating just energy transition,Renewable Energy,,,,6159.0-11,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,6159.0,POIDIER,PIMS+,5379452.0,Agricultural Services,Number of people benefitted from this program,0,6000,pg. 140,,,VF,to the CO: Please estimate number of beneficiaries.,,Accelerating just energy transition,Energy Efficiency,,,,6159.0-12,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,5997.0,MPSBEE,PIMS+,1776484.0,GHG Emissions Reduction,"Cumulative incremental GHG emission reduction from the buildings sector, tons CO2e",0,3974,,,,VF,,,Accelerating just energy transition,Energy Efficiency,,,,5997.0-1,FJI,Fiji,,,,,,,,,,,,,GEF,,,,,,,,,,,,,,,,,,,
483,5997.0,MPSBEE,PIMS+,1776484.0,Energy (MW added),MW,0,0.05,,,,VF,,,Accelerating just energy transition,Energy Efficiency,,,,5997.0-2,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,5997.0,MPSBEE,PIMS+,1776484.0,Other Energy Services,Number of direct beneficiaries,0,2500 HH,pg. 76,,0.52,VF,,,Accelerating just energy transition,Energy Efficiency,,,,5997.0-3,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,5997.0,MPSBEE,PIMS+,1776484.0,Policy or Regulatory Framework,"Number of approved and followed EC and EE policies, and associated guidance and implementing rules and regulations",0,3,,,,VF,,,Accelerating just energy transition,Energy Efficiency,,Incentives and Support,Energy Efficiency,5997.0-4,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,5997.0,MPSBEE,PIMS+,1776484.0,Policy or Regulatory Framework,Number of public sector buildings that are compliant to energy standards stipulated in building EC and EE policies and associated guidance and implementing rules and regulations,0,14,,,,VF,,,Accelerating just energy transition,Energy Efficiency,,Incentives and Support,Energy Efficiency,5997.0-5,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,5997.0,MPSBEE,PIMS+,1776484.0,Policy or Regulatory Framework,"Number of buildings reviewed under established and operational energy audit system for comprehensive best commercially available EE equipment, EE demos and replication renovations",0,30,,,,VF,,,Accelerating just energy transition,Energy Efficiency,,Incentives and Support,Energy Efficiency,5997.0-6,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,5997.0,MPSBEE,PIMS+,1776484.0,Policy or Regulatory Framework,Number of state/national level quarterly reports on public sector buildings energy use from state power utilities and consumption reports as per the EMRS,0,4,,,,VF,,,Accelerating just energy transition,Energy Efficiency,,Incentives and Support,Energy Efficiency,5997.0-7,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,5997.0,MPSBEE,PIMS+,1776484.0,Policy or Regulatory Framework,Number of building/Sectoral level ISO50001 style annual reports submitted to the FSM Energy Group,0,14,,,,VF,,,Accelerating just energy transition,Energy Efficiency,,Incentives and Support,Energy Efficiency,5997.0-8,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,5997.0,MPSBEE,PIMS+,1776484.0,Capacity Training,"Number of trained public sector building personnel that can ably manage the design, implement and evaluate building of EC and EE application projects",0,10,,,,VF,,,Accelerating just energy transition,Energy Efficiency,,,,5997.0-9,FJI,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,6417,TAILEV,PIMS+,3569725.0,Transport Services,Number of direct project beneficiaries disaggregated by gender (number of passengers using new Shota Rustaveli GUTC e-bus route per day),0.0,6000,The numbers are from approved project document - not all activities/indicators have direct beneficiaries. ,GEF,,VF,,,Accelerating just energy transition,Energy Efficiency,,,,6417-1,UZB,Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,5392,Sustainable Rural Housing in Uzbekistan,PIMS+,6000000.0,Energy Efficiency,"Number of users of low-GHG systems (number, of which female)* ",,7940,The numbers are from approved project document - not all activities/indicators have direct beneficiaries.,GEF,,VF,,e,Accelerating just energy transition,Energy Efficiency,,,,5392-1,UZB,Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,128213,Greening the RFM Hospital Demonstration,http://open.undp.org/projects/00128213,1870871.0,Energy (MW added),MW installed,0,1.0,,Gov. of Italy,,Non-VF,,,Close the gap on energy access,Renewable Energy,,,,128213-1,SWZ,Eswatini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,6432,National project under the AMP,PIMS+,863242.0,Electricity Access,Number of addditional people,0,459.0,,,,VF,,,Close the gap on energy access,Renewable Energy,,,,6432-1,SWZ,Eswatini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,missing-SWZ-1,UNDP Moonshot: Greening the UN House,,156514.85,Energy (MW added),MW installed,0,0.116,,,,,,,,,,,,missing-SWZ-1-1,SWZ,Eswatini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,missing-SWZ-2,UNDP Moonshot: Electric Vehicle,,47848.0,Transport Services,Access to electric Vehicle,0,1.0,,,,,,,Accelerating just energy transition,Electricity Access,,,,missing-SWZ-2-1,SWZ,Eswatini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,124574.0,Strengthening Local Climate Action,"https://www.undp.org/kosovo/projects/strengthening-local-climate-action-project#:~:text=The%20project%20supports%20Kosovo%20municipalities,Municipality%20of%20Suharek%C3%AB%2FSuva%20Reka.",1220000.0,Energy (MW added),systems installed MW,0.0,0.008,"Access to energy in the Municipality of Prizren has been enhanced through the installation of renewable energy capacity, specifically solar photovoltaic (PV) systems. As of 2022, one such system has been successfully installed in a public building. ",Austrian Development Agency,,Non-VF,,,Close the gap on energy access,Renewable Energy,,,,124574.0-1,XXK,Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,124574.0,Strengthening Local Climate Action,"https://www.undp.org/kosovo/projects/strengthening-local-climate-action-project#:~:text=The%20project%20supports%20Kosovo%20municipalities,Municipality%20of%20Suharek%C3%AB%2FSuva%20Reka.",1220000.0,Transport Services,# of EV chargers ,0.0,2.0,In the municipality of Prizren we have been working in promoting electric vehicle (EV) adoption by installing two EV charging systems. These charging stations provide convenient access to sustainable and clean energy for EV owners within the municipality. This initiative contributes to reducing carbon emissions and encourages the use of environmentally friendly transportation options in Prizren.,Austrian Development Agency,,Non-VF,to the CO: Please estimate number of beneficiaries.,,Accelerating just energy transition,Energy Efficiency,,,,124574.0-2,XXK,Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,124574.0,Strengthening Local Climate Action,"https://www.undp.org/kosovo/projects/strengthening-local-climate-action-project#:~:text=The%20project%20supports%20Kosovo%20municipalities,Municipality%20of%20Suharek%C3%AB%2FSuva%20Reka.",1220000.0,Energy (MW added),3 systems installed 125.93 MWh/year) MW,0.0,0.04,"In 2023, three solar photovoltaic (PV) systems will be installed in public buildings, benefiting the municipalities of Prizren and Suhareka. ",Austrian Development Agency,,Non-VF,,,Close the gap on energy access,Renewable Energy,,,,124574.0-3,XXK,Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,124574.0,Strengthening Local Climate Action,"https://www.undp.org/kosovo/projects/strengthening-local-climate-action-project#:~:text=The%20project%20supports%20Kosovo%20municipalities,Municipality%20of%20Suharek%C3%AB%2FSuva%20Reka.",1220000.0,Campaign Participant,# of people reached,0.0,100.0,100 Highschoolers students have been participating in the awareness campaign and capacity building programs for Renewable Energy Systems with a special focus on Solar Energy.,Austrian Development Agency,,Non-VF,,,,,,,,124574.0-4,XXK,Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,130766.0,"Climate Promise Project- ""Growth Through Green and Rapid Recovery from Covid-19""",https://climatepromise.undp.org/what-we-do/where-we-work/kosovo,704052.0,Capacity Training,# of people trained,0.0,15.0,Member of Climate Change Council trained for NDC development,,,,,,Accelerating just energy transition,,,,,130766.0-1,XXK,Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,130766.0,"Climate Promise Project- ""Growth Through Green and Rapid Recovery from Covid-19""",https://climatepromise.undp.org/what-we-do/where-we-work/kosovo,704052.0,Education Services,# of people trained,0.0,28.0,"A training program for solar installers has attracted individuals interested in energy activities. The program aimed to equip participants with the necessary skills for solar system installation. Out of the 35 individuals who enrolled in the training, 28 individuals successfully completed the program and earned their certification in solar system installation. ",,,,,,,,,,,130766.0-2,XXK,Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,130766.0,"Climate Promise Project- ""Growth Through Green and Rapid Recovery from Covid-19""",https://climatepromise.undp.org/what-we-do/where-we-work/kosovo,704052.0,Medium Enterprises,# of companies trained,0.0,50.0,"The green business accelerator, Boost x Kosovo, has successfully trained over 130 individuals and 50 companies in various aspects of sustainable practices. This program aims to accelerate the growth of green businesses and promote environmentally friendly initiatives. As a result, 32 participants were awarded grants totaling 332,000 euros. These grants will be utilized to support and enhance green transformation projects, such as the implementation of solar systems, biomass utilization, energy efficiency improvements, and more. ",,,,,,,,,,,130766.0-3,XXK,Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
